days,RKI Nowcast 4 days,RKI Nowcast 7 days,Projected 7 days
2020-03-04,7.5,NaN,NaN
2020-03-05,7.5,NaN,NaN
2020-03-06,8.0,10.714285714285714,NaN
2020-03-07,12.75,15.285714285714286,NaN
2020-03-08,21.25,21.142857142857142,NaN
2020-03-09,32.0,30.571428571428573,NaN
2020-03-10,47.0,43.714285714285715,NaN
2020-03-11,65.25,61.142857142857146,112.58134216613499
2020-03-12,87.75,80.14285714285714,174.5936506316895
2020-03-13,111.25,98.0,234.2138300844757
2020-03-14,130.75,117.85714285714286,253.54110973663197
2020-03-15,151.0,145.85714285714286,265.37769813981816
2020-03-16,180.25,173.85714285714286,299.2418672659768
2020-03-17,211.0,192.0,327.197108887586
2020-03-18,229.75,199.14285714285714,328.26583887612844
2020-03-19,230.0,211.57142857142858,300.99729295119494
2020-03-20,226.25,210.85714285714286,287.04711267130415
2020-03-21,195.5,207.28571428571428,250.67884170668526
2020-03-22,177.75,201.42857142857142,222.45100547165939
2020-03-23,184.25,189.14285714285714,203.3680088443361
2020-03-24,171.75,177.28571428571428,172.9381064044497
2020-03-25,171.0,177.28571428571428,156.45735673226605
2020-03-26,177.5,167.71428571428572,159.1290116947128
2020-03-27,167.25,168.71428571428572,147.92894775873933
2020-03-28,159.75,163.57142857142858,154.67773465635057
2020-03-29,153.75,157.57142857142858,153.62092979618546
2020-03-30,149.75,148.0,144.15003363433252
2020-03-31,137.25,149.28571428571428,134.32593486222348
2020-04-01,137.0,141.71428571428572,135.60153772632196
2020-04-02,139.25,139.42857142857142,127.91926471091085
2020-04-03,135.5,132.42857142857142,127.48060459161441
2020-04-04,132.5,129.57142857142858,122.40198033364014
2020-04-05,119.25,124.42857142857143,116.08634877038018
2020-04-06,119.5,127.42857142857143,112.99841012564856
2020-04-07,116.25,123.14285714285714,118.53978044901474
2020-04-08,120.75,120.71428571428571,116.67485165764934
2020-04-09,123.75,112.85714285714286,114.88724476140088
2020-04-10,115.25,108.85714285714286,105.47705393033655
2020-04-11,100.0,105.42857142857143,96.39769928142384
2020-04-12,88.25,96.14285714285714,92.33914529292255
2020-04-13,76.5,90.85714285714286,78.91853972934418
2020-04-14,77.75,87.14285714285714,76.19642436638381
2020-04-15,82.75,83.28571428571429,74.28872412599375
2020-04-16,85.0,81.14285714285714,71.55034635213852
2020-04-17,89.0,79.14285714285714,73.36432087840342
2020-04-18,79.5,72.57142857142857,71.90784696856107
2020-04-19,62.75,70.57142857142857,62.51157094785825
2020-04-20,54.25,62.57142857142857,60.613103112457985
2020-04-21,45.25,57.57142857142857,49.154421242102686
2020-04-22,45.0,50.57142857142857,43.96788723215531
2020-04-23,46.5,47.0,39.32716255958201
2020-04-24,47.75,42.0,36.96518716186282
2020-04-25,43.5,42.714285714285715,33.39033138610044
2020-04-26,36.75,41.42857142857143,33.87912317415288
2020-04-27,38.25,40.42857142857143,35.662998084366244
2020-04-28,33.75,37.857142857142854,35.529868960535666
2020-04-29,37.75,36.142857142857146,35.150787336820315
2020-04-30,35.0,32.857142857142854,32.05082378495315
2020-05-01,32.75,32.285714285714285,28.141087410611714
2020-05-02,29.25,28.857142857142858,27.219186723276625
2020-05-03,21.0,27.571428571428573,22.482589629152308
2020-05-04,23.25,27.285714285714285,22.181131836824523
2020-05-05,24.0,24.0,23.518442435864362
2020-05-06,23.25,24.142857142857142,19.661954909159906
2020-05-07,26.75,23.714285714285715,21.76803458178164
2020-05-08,26.0,24.714285714285715,21.661036446793585
2020-05-09,24.75,26.285714285714285,23.032943251036766
2020-05-10,25.0,25.857142857142858,28.356592147739793
2020-05-11,26.25,23.0,27.241970403800526
2020-05-12,22.75,23.857142857142858,22.478860438127356
2020-05-13,21.75,23.142857142857142,23.17254894952369
2020-05-14,21.25,23.428571428571427,20.94549368470689
2020-05-15,21.75,21.714285714285715,21.68475402241209
2020-05-16,22.5,21.142857142857142,20.866075577071364
2020-05-17,20.25,18.714285714285715,19.319273862061955
2020-05-18,18.5,18.714285714285715,16.18643564371741
2020-05-19,14.5,18.428571428571427,15.324096600985289
2020-05-20,16.0,17.142857142857142,16.11106393834201
2020-05-21,14.25,14.714285714285714,14.378075801816404
2020-05-22,14.75,13.0,12.555196498954988
2020-05-23,12.5,11.0,10.23873263267435
2020-05-24,7.25,11.428571428571429,6.9223782311487625
2020-05-25,8.5,15.428571428571429,8.089356717854908
2020-05-26,15.75,14.285714285714286,15.9845897555579
2020-05-27,18.25,13.857142857142858,14.977857921948194
2020-05-28,19.25,14.571428571428571,15.279802435659443
2020-05-29,20.25,14.571428571428571,16.160914874358337
2020-05-30,11.0,15.285714285714286,13.782734503278329
2020-05-31,9.0,13.714285714285714,16.560643688460765
2020-06-01,8.25,8.714285714285714,13.55254284474816
2020-06-02,5.5,8.857142857142858,5.408771429684419
2020-06-03,8.25,12.285714285714286,6.447830691167481
2020-06-04,14.0,12.428571428571429,10.923976604744482
2020-06-05,18.0,13.0,12.0894680619009
2020-06-06,18.5,12.285714285714286,15.461847983272763
2020-06-07,15.0,14.142857142857142,15.156525031754587
2020-06-08,11.5,15.142857142857142,16.257934095097088
2020-06-09,10.25,14.0,18.977386161598506
2020-06-10,10.0,10.142857142857142,15.147357717521155
2020-06-11,10.25,8.857142857142858,8.921596353836469
2020-06-12,8.75,8.571428571428571,6.700550722551627
2020-06-13,7.0,9.428571428571429,5.688617797403701
2020-06-14,7.0,8.714285714285714,6.717952179425484
2020-06-15,9.0,8.285714285714286,7.8810691446231385
2020-06-16,9.25,8.714285714285714,7.9552441691650495
2020-06-17,10.25,10.142857142857142,8.79813916131235
2020-06-18,11.5,10.428571428571429,10.629710290348054
2020-06-19,11.75,10.0,11.80013050044116
2020-06-20,10.0,9.428571428571429,11.670163754017489
2020-06-21,8.25,9.571428571428571,10.125448209020492
2020-06-22,8.0,11.285714285714286,9.088935203402363
2020-06-23,10.75,10.428571428571429,12.048087794058015
2020-06-24,11.0,10.0,10.744261736719697
2020-06-25,12.5,9.571428571428571,10.309883213652421
2020-06-26,11.75,10.0,9.571428571428571
2020-06-27,7.75,10.714285714285714,8.937161260813099
2020-06-28,8.75,10.857142857142858,10.991066731938092
2020-06-29,9.5,10.571428571428571,11.697419910515235
2020-06-30,12.5,13.428571428571429,11.222647118225655
2020-07-01,17.0,12.714285714285714,15.936249538916652
2020-07-02,16.0,13.714285714285714,13.961417123178254
2020-07-03,16.75,14.142857142857142,15.806634899514359
2020-07-04,14.0,13.571428571428571,18.222956117780882
2020-07-05,9.0,14.142857142857142,13.728968902192923
2020-07-06,12.0,12.285714285714286,15.635256823598183
2020-07-07,10.0,10.142857142857142,11.135011313086666
2020-07-08,10.0,11.571428571428571,8.189450818369883
2020-07-09,12.5,12.714285714285714,10.493253035643077
2020-07-10,14.25,14.857142857142858,11.937080204468733
2020-07-11,18.5,16.142857142857142,16.548098457796208
2020-07-12,19.5,17.714285714285715,22.418859816470672
2020-07-13,22.75,20.142857142857142,22.9324197738985
2020-07-14,23.0,22.142857142857142,28.803117408319302
2020-07-15,22.75,22.571428571428573,31.38036206177724
2020-07-16,23.75,20.714285714285715,29.75242028625942
2020-07-17,19.5,18.714285714285715,23.728714854628322
2020-07-18,16.0,19.0,17.558127690576267
2020-07-19,14.0,18.142857142857142,16.414970252480508
2020-07-20,15.0,15.857142857142858,15.102484038927738
2020-07-21,14.5,16.142857142857142,13.029215745320737
2020-07-22,18.25,15.0,14.840459236420225
2020-07-23,16.75,16.285714285714285,13.160866588564845
2020-07-24,16.25,16.714285714285715,15.08033504812394
2020-07-25,17.5,15.285714285714286,17.362238174104093
2020-07-26,12.5,14.857142857142858,14.544210698001677
2020-07-27,14.75,17.0,14.750382957661872
2020-07-28,15.75,16.285714285714285,17.624097932699318
2020-07-29,17.5,20.428571428571427,16.006380877137556
2020-07-30,25.75,20.0,24.206737630920525
2020-07-31,25.25,20.285714285714285,23.801650606187945
2020-08-01,23.25,22.0,22.822355856851434
2020-08-02,22.5,24.571428571428573,28.333177941268065
2020-08-03,22.0,25.857142857142858,29.14888757525247
2020-08-04,26.0,29.571428571428573,32.099876867457176
2020-08-05,33.75,29.428571428571427,39.177691738551644
2020-08-06,38.75,34.714285714285715,34.264975227444644
2020-08-07,43.0,39.857142857142854,43.14077016599429
2020-08-08,47.75,39.857142857142854,54.093101152483754
2020-08-09,40.5,42.857142857142854,51.32325192614379
2020-08-10,45.5,45.0,58.54456922592435
2020-08-11,44.0,47.42857142857143,56.41439581182225
2020-08-12,47.0,52.857142857142854,54.74715753559111
2020-08-13,61.5,53.285714285714285,64.17434584502334
2020-08-14,61.25,50.714285714285715,61.76949568633644
2020-08-15,57.75,54.714285714285715,54.83633728729837
2020-08-16,53.25,61.714285714285715,61.61438578805117
2020-08-17,61.0,65.14285714285714,70.07827802543271
2020-08-18,64.75,69.42857142857143,77.0005723177838
2020-08-19,79.75,67.42857142857143,86.9077936782397
2020-08-20,83.75,70.42857142857143,76.06844747194701
2020-08-21,76.5,73.42857142857143,77.37544882821858
2020-08-22,72.25,71.28571428571429,80.92095149224208
2020-08-23,56.5,64.28571428571429,73.12960360579844
2020-08-24,55.5,62.57142857142857,61.67555503591203
2020-08-25,51.0,55.714285714285715,56.32072621011782
2020-08-26,48.75,54.0,45.04074367921038
2020-08-27,53.5,55.285714285714285,44.981976789074515
2020-08-28,60.75,56.0,50.513545556168246
2020-08-29,60.75,55.142857142857146,52.243366893450926
2020-08-30,55.5,54.42857142857143,54.7239630661539
2020-08-31,56.25,53.142857142857146,54.73901583215453
2020-09-01,47.25,51.714285714285715,51.39545967185562
2020-09-02,41.25,54.0,48.054030275167996
2020-09-03,51.5,49.0,53.11574669142958
2020-09-04,51.25,46.285714285714285,45.68885645507157
2020-09-05,48.75,47.57142857142857,42.32803455960959
2020-09-06,48.25,53.142857142857146,44.85237030436367
2020-09-07,54.75,54.714285714285715,52.53933303552672
2020-09-08,57.25,56.857142857142854,59.39858636558893
2020-09-09,59.75,56.0,66.69958075068976
2020-09-10,66.25,58.57142857142857,61.993898270590485
2020-09-11,60.75,59.57142857142857,62.99823407096078
2020-09-12,57.25,58.857142857142854,63.8816481293825
2020-09-13,51.75,53.42857142857143,60.68361789921328
2020-09-14,50.25,51.42857142857143,51.476931991835684
2020-09-15,44.75,55.57142857142857,46.16530781972045
2020-09-16,52.75,54.714285714285715,52.65908673561263
2020-09-17,59.0,54.57142857142857,52.19620295137333
2020-09-18,62.75,53.57142857142857,55.277572643369446
2020-09-19,61.0,51.714285714285715,54.957260432260945
2020-09-20,45.0,54.57142857142857,48.63887396760099
2020-09-21,50.0,56.857142857142854,54.45274595865938
2020-09-22,48.75,57.714285714285715,59.01606951241262
2020-09-23,60.0,61.142857142857146,60.97632299376988
2020-09-24,75.5,63.42857142857143,67.2729560720126
2020-09-25,78.25,66.57142857142857,69.06336636846659
2020-09-26,78.0,73.57142857142857,73.5650630116323
2020-09-27,72.75,74.85714285714286,90.50931854506702
2020-09-28,74.0,75.85714285714286,88.69874876073565
2020-09-29,70.5,79.0,88.93724638076989
2020-09-30,81.75,85.0,90.27590596281819
2020-10-01,95.5,86.85714285714286,93.74774534190854
2020-10-02,99.25,95.0,95.8151112533591
2020-10-03,111.5,97.57142857142857,110.0983224762289
2020-10-04,105.25,106.85714285714286,114.3018404439042
2020-10-05,112.25,115.71428571428571,127.8952154294925
2020-10-06,121.0,126.14285714285714,146.0801815980164
2020-10-07,136.25,132.71428571428572,157.16423241133285
2020-10-08,157.0,146.85714285714286,163.37903644778615
2020-10-09,169.25,155.71428571428572,184.18632081934453
2020-10-10,181.5,164.0,191.14236390273032
2020-10-11,171.5,172.0,202.47467008671873
2020-10-12,181.0,191.42857142857142,211.375937505742
2020-10-13,199.0,203.14285714285714,237.29374941470888
2020-10-14,219.25,228.14285714285714,249.2727807060053
2020-10-15,269.25,248.42857142857142,286.2274579817237
2020-10-16,303.0,267.0,316.40798496120976
2020-10-17,313.75,281.57142857142856,336.3050773691793
2020-10-18,308.75,304.57142857142856,362.597445898688
2020-10-19,314.75,330.2857142857143,386.6379380310597
2020-10-20,342.25,374.42857142857144,417.3237047149032
2020-10-21,407.25,404.7142857142857,488.81727129242597
2020-10-22,484.75,442.85714285714283,517.9735588856877
2020-10-23,545.0,472.7142857142857,564.4720510228708
2020-10-24,563.0,496.57142857142856,604.506590694912
2020-10-25,522.5,523.0,623.0884619938307
2020-10-26,521.75,560.8571428571429,650.3309819046481
2020-10-27,548.75,572.2857142857143,687.4487136300029
2020-10-28,581.5,592.4285714285714,667.6262492757043
2020-10-29,652.5,629.5714285714286,671.8912981873142
2020-10-30,731.5,627.7142857142857,710.689964082567
2020-10-31,680.0,645.2857142857143,679.8104002504873
2020-11-01,650.25,660.5714285714286,709.2791336510442
2020-11-02,641.0,665.0,722.3396682377152
2020-11-03,610.75,684.8571428571429,696.7732657068583
2020-11-04,681.5,705.0,733.5161177653707
2020-11-05,757.0,733.4285714285714,750.6376278407188
2020-11-06,859.0,746.4285714285714,782.1676934211122
2020-11-07,822.5,750.8571428571429,808.3564781766075
2020-11-08,765.75,756.2857142857143,805.5867616996719
2020-11-09,730.75,779.7142857142857,800.5750486809862
2020-11-10,691.75,823.7142857142857,823.1702344119843
2020-11-11,816.75,865.7142857142857,890.8919700039697
2020-11-12,958.0,865.7142857142857,955.745480191889
2020-11-13,1050.5,879.0,936.5284203914822
2020-11-14,996.25,864.8571428571429,951.2780588814954
2020-11-15,837.75,875.0,899.2390907858934
2020-11-16,747.0,856.2857142857143,883.4457273840799
2020-11-17,675.25,832.5714285714286,847.3562774537676
2020-11-18,735.5,793.8571428571429,795.2201982521343
2020-11-19,833.75,797.4285714285714,749.6674409694205
2020-11-20,914.75,795.8571428571429,756.2362782750263
2020-11-21,890.5,805.2857142857143,761.356706233654
2020-11-22,790.0,800.5714285714286,785.2412495761372
2020-11-23,758.75,800.8571428571429,806.0206677469861
2020-11-24,681.25,788.7142857142857,803.9588735420529
2020-11-25,723.0,784.1428571428571,782.8353028414551
2020-11-26,796.75,731.2857142857143,769.1821412445513
2020-11-27,793.5,724.2857142857143,690.5789491909987
2020-11-28,756.5,702.4285714285714,677.1942190306297
2020-11-29,639.0,682.1428571428571,640.5291083364453
2020-11-30,580.25,670.0,606.2765602221989
2020-12-01,574.0,664.2857142857143,621.4300611249648
