days,RKI Nowcast 4 days,RKI Nowcast 7 days,Projected 7 days
2020-03-04,53.5,NaN,NaN
2020-03-05,63.25,NaN,NaN
2020-03-06,80.5,81.71428571428571,NaN
2020-03-07,105.25,99.14285714285714,NaN
2020-03-08,129.0,136.57142857142858,NaN
2020-03-09,191.5,188.28571428571428,NaN
2020-03-10,262.0,246.57142857142858,NaN
2020-03-11,342.0,313.7142857142857,548.7445845633516
2020-03-12,438.75,407.7142857142857,723.6673719344819
2020-03-13,555.0,500.42857142857144,931.2361467681757
2020-03-14,651.5,606.1428571428571,1081.2309289292261
2020-03-15,758.25,741.7142857142857,1267.5309804577705
2020-03-16,940.5,858.5714285714286,1458.3383966014867
2020-03-17,1051.0,983.7142857142857,1550.313302987494
2020-03-18,1187.75,1084.4285714285713,1674.0552566708122
2020-03-19,1275.75,1184.142857142857,1712.6662377430443
2020-03-20,1329.25,1263.4285714285713,1722.277726201626
2020-03-21,1360.0,1279.2857142857142,1733.2277803589611
2020-03-22,1275.5,1297.7142857142858,1600.5700363516773
2020-03-23,1313.75,1292.5714285714287,1499.6577945346805
2020-03-24,1240.75,1312.2857142857142,1389.271556058082
2020-03-25,1273.25,1323.7142857142858,1352.4270657404927
2020-03-26,1353.5,1307.2857142857142,1357.5928188997011
2020-03-27,1346.0,1285.5714285714287,1314.2508904900376
2020-03-28,1347.75,1273.857142857143,1280.6965169275265
2020-03-29,1208.25,1242.4285714285713,1244.2876299699044
2020-03-30,1171.5,1248.5714285714287,1182.2777648619945
2020-03-31,1138.0,1227.7142857142858,1202.342392935827
2020-04-01,1172.0,1213.0,1184.5114187681604
2020-04-02,1247.0,1196.5714285714287,1171.9145605077226
2020-04-03,1265.75,1167.857142857143,1166.4257551514295
2020-04-04,1206.5,1135.142857142857,1115.0521537965913
2020-04-05,1046.25,1097.5714285714287,1066.2641823815839
2020-04-06,969.5,1063.2857142857142,1010.3075006419205
2020-04-07,904.75,1008.7142857142857,961.2881261704362
2020-04-08,893.5,963.5714285714286,896.0641612637113
2020-04-09,946.75,891.5714285714286,858.2185443466826
2020-04-10,905.25,833.5714285714286,777.4328884424291
2020-04-11,804.5,795.7142857142857,703.8988206344968
2020-04-12,673.5,729.8571428571429,656.1395080023188
2020-04-13,560.5,671.0,572.1688336910177
2020-04-14,518.75,625.4285714285714,524.2139314590747
2020-04-15,529.25,575.0,497.80114251525146
2020-04-16,560.5,542.8571428571429,464.5460736900636
2020-04-17,578.0,517.1428571428571,456.9162241683425
2020-04-18,535.25,498.2857142857143,439.8014166910204
2020-04-19,451.0,487.14285714285717,419.3436651339968
2020-04-20,406.75,454.85714285714283,422.98919626524264
2020-04-21,364.75,422.0,389.25946096976804
2020-04-22,362.75,407.0,357.717392787463
2020-04-23,400.75,384.0,353.9174053695932
2020-04-24,397.5,366.0,330.5821039410481
2020-04-25,379.75,348.2857142857143,318.85840810368785
2020-04-26,322.0,336.2857142857143,301.4060341711209
2020-04-27,283.0,323.7142857142857,286.7179322284698
2020-04-28,259.25,299.85714285714283,278.3567926268791
2020-04-29,247.0,270.0,253.11869403345918
2020-04-30,263.75,245.28571428571428,227.11327541843548
2020-05-01,238.25,223.85714285714286,198.975023343817
2020-05-02,205.0,215.57142857142858,173.10424427550726
2020-05-03,174.5,197.14285714285714,164.74330678192746
2020-05-04,155.5,183.0,151.30987027595282
2020-05-05,150.25,180.14285714285714,144.03715843754452
2020-05-06,170.5,170.71428571428572,153.98229196251376
2020-05-07,185.25,166.14285714285714,148.97383922336402
2020-05-08,184.0,166.28571428571428,150.3602933530715
2020-05-09,175.75,163.71428571428572,156.12272703387762
2020-05-10,145.75,163.57142857142858,151.32065868302055
2020-05-11,143.0,160.28571428571428,157.67208078359485
2020-05-12,140.0,148.28571428571428,155.3982514612064
2020-05-13,139.0,146.57142857142858,135.7763308010095
2020-05-14,155.25,143.28571428571428,136.38940449015496
2020-05-15,148.5,137.28571428571428,131.20101305459121
2020-05-16,135.5,131.85714285714286,123.07369758710593
2020-05-17,117.0,124.85714285714286,119.78337346949763
2020-05-18,105.0,119.85714285714286,108.98858987763312
2020-05-19,99.0,124.0,102.87478624332174
2020-05-20,115.75,112.57142857142857,114.56015787567533
2020-05-21,121.5,106.28571428571429,102.14205600244564
2020-05-22,116.0,103.14285714285714,96.46212773667041
2020-05-23,106.25,105.85714285714286,93.33662299816199
2020-05-24,85.25,98.0,92.03885922783766
2020-05-25,79.5,98.42857142857143,86.67592605197946
2020-05-26,85.25,89.57142857142857,92.17653566225475
2020-05-27,92.0,88.57142857142857,81.47688455587902
2020-05-28,91.25,82.28571428571429,78.80811164418802
2020-05-29,88.5,83.0,73.92896731757082
2020-05-30,79.25,76.14285714285714,73.27104736417638
2020-05-31,61.75,70.85714285714286,66.03410652385647
2020-06-01,48.5,58.857142857142854,56.909816828256034
2020-06-02,44.25,51.285714285714285,43.96243413097086
2020-06-03,36.5,50.42857142857143,33.96068219290213
2020-06-04,46.25,49.57142857142857,38.09785947983989
2020-06-05,51.25,41.857142857142854,40.14181719187352
2020-06-06,49.5,42.857142857142854,35.76007017542481
2020-06-07,47.0,44.714285714285715,38.5431700727163
