days,RKI Nowcast 4 days,RKI Nowcast 7 days,Projected 7 days
2020-03-09,3.234771573604061,NaN,NaN
2020-03-10,3.4075899457861016,NaN,NaN
2020-03-11,3.4052748885586923,3.118203309692672,NaN
2020-03-12,3.1932960893854747,2.842700156985871,2.974883283705762
2020-03-13,2.700470772852099,2.500231964741359,2.810867783887834
2020-03-14,2.2601967023430722,2.1820173516782053,2.4909712568334306
2020-03-15,1.8618959310570524,1.9914535805362186,2.214846084998738
2020-03-16,1.7042512246326103,1.7426551800309258,2.0443136886637467
2020-03-17,1.4790440909421079,1.5589831609222062,1.7287084414135259
2020-03-18,1.3577142125807897,1.3948752961966344,1.5263680762677554
2020-03-19,1.2458401687368175,1.235689070395238,1.3501528486746626
2020-03-20,1.0561515167068727,1.131734060083661,1.2232459556020332
2020-03-21,0.971613790393871,1.0370756092480733,1.1081301447440643
2020-03-22,0.8631757552905689,0.9787797644755407,1.0063831822391098
2020-03-23,0.8815838976674191,0.919644857719023,0.9592365985009039
2020-03-24,0.8501239247703747,0.8950522218799877,0.9043666941748761
2020-03-25,0.8829862515163769,0.8962786560697787,0.8956421253811643
2020-03-26,0.9636889811073496,0.8834206036359357,0.9031198070826062
2020-03-27,0.8862690707350902,0.8977310796406275,0.8776047607361388
2020-03-28,0.9390041730978106,0.9047395588925388,0.9067837027884186
2020-03-29,0.8740626252218215,0.9013701261284334,0.906681786371917
2020-03-30,0.8875856989064537,0.9208817555192969,0.9018422078549684
2020-03-31,0.9098952690501986,0.925365539233979,0.9223596443267599
2020-04-01,0.929562888104225,0.933713692946058,0.9312170102673962
2020-04-02,1.0303228764162682,0.9450935824128991,0.9432208589792612
2020-04-03,0.9618895627194383,0.9303561742903633,0.945258664349156
2020-04-04,0.9591850234834954,0.9226821131356088,0.916778791542161
2020-04-05,0.8618770056978191,0.8930859534125839,0.916889953998185
2020-04-06,0.8122298499872871,0.8867009883131036,0.8773243604317218
2020-04-07,0.803159012476772,0.8717011932061098,0.8879922673120022
2020-04-08,0.8253793103448276,0.8504450095359186,0.8558120639762997
2020-04-09,0.9094224924012158,0.829324929507381,0.8504866302822357
2020-04-10,0.857098137423697,0.8056450245804374,0.8163474065410291
2020-04-11,0.8192034374483557,0.8142500445871231,0.8072817286260947
2020-04-12,0.7515040106951871,0.7852270603625491,0.8133944107397826
2020-04-13,0.6835728609625669,0.7852499999999999,0.75736694875896
2020-04-14,0.7128378378378378,0.7771173066806945,0.7723245824891002
2020-04-15,0.7798063344764978,0.7569817106560071,0.7806731335938684
2020-04-16,0.8372248165443629,0.7818171000178497,0.7714460547314534
2020-04-17,0.8904779366825571,0.7995542820757721,0.8022953736448468
2020-04-18,0.8666581273216344,0.8065389562038854,0.8128654139032202
2020-04-19,0.7936877506144095,0.8395543981481481,0.8045601384041562
2020-04-20,0.7918990703851262,0.8374429223744292,0.8492013719867526
2020-04-21,0.7784488675360329,0.8247989169387593,0.8254952613973118
2020-04-22,0.8174697014484186,0.828703315148972,0.8157085959650561
2020-04-23,0.8945567144719687,0.8080303291401,0.8347229106656725
2020-04-24,0.848063055508972,0.8135223555070884,0.8135158669326154
2020-04-25,0.831246693704814,0.8251424157574587,0.8175837048310637
2020-04-26,0.7819562466100163,0.817095402066032,0.8199701019571587
2020-04-27,0.7573328475132083,0.8168052889741948,0.8077941312710376
2020-04-28,0.7816887482697251,0.8079758713136729,0.8124116456395367
2020-04-29,0.8086550700042426,0.8075122864498011,0.805168802047501
2020-04-30,0.8887861271676301,0.8144521566683192,0.8221818027937577
2020-05-01,0.8563868174164061,0.8231070496083551,0.8205258985544078
2020-05-02,0.8497343789526941,0.8510991289921195,0.8300820743762616
2020-05-03,0.8520461699895068,0.861614258803072,0.8629827399538275
2020-05-04,0.8329864724245577,0.8855577537665501,0.8636083798396206
2020-05-05,0.8991573033707865,0.9035685963521016,0.8942830559764477
2020-05-06,0.9538553140815719,0.8879142300194932,0.9093716242487637
2020-05-07,0.9710591133004927,0.8962327615203498,0.8832275119029571
2020-05-08,0.9191130543410369,0.888125107406771,0.898779867595388
2020-05-09,0.8459856294907842,0.8722134456731613,0.8832387697886986
2020-05-10,0.7865168539325843,0.8680936699597512,0.8606567329357818
2020-05-11,0.7866201648700063,0.8540063801838993,0.8550079939705459
2020-05-12,0.8233095480801903,0.8506191950464396,0.8508882572196724
2020-05-13,0.8980797636632201,0.8490641980277721,0.8595286525408787
2020-05-14,0.953968253968254,0.8889357218124341,0.8569344390921468
2020-05-15,0.973800886739218,0.9224346297517029,0.9202384395073939
2020-05-16,0.9719356170037144,0.9290263876251138,0.9376854285068617
2020-05-17,0.9078947368421053,0.9559137236311922,0.9188262597691463
2020-05-18,0.9546589018302829,0.9193930772878142,0.9552244481162555
2020-05-19,0.8621688741721855,0.9173415912339209,0.9006942932051443
2020-05-20,0.8853503184713376,0.9089128305582762,0.9292208699565125
2020-05-21,0.9202898550724637,0.8482519216464172,0.8967599373770256
2020-05-22,0.7860566448801742,0.8321299638989169,0.8125946606114474
2020-05-23,0.8180508881421027,0.8195273954816931,0.8208611996332709
2020-05-24,0.7256594724220623,0.8106142241379309,0.8282537161410037
